surface	corpus	rank	pct	samples	total	function	file	line	lib	profile
p1c_json_probes	mesh	8	3.69	82	2220	runtime::generated_json::view::string_body_range	/Users/mkbabb/Programming/bbnf-lang-skv15-profile-279a60646/skinny/crates/runtime/src/grammars/json/view.rs	384	json_parity-b087d404a70eff21	/tmp/skv15-p1/profiles-interactive/p1c/mode3_json_probes__mesh.json.gz
p1c_json_probes	mesh	9	2.84	63	2220	<serde_json::read::SliceRead>::skip_to_escape	/Users/mkbabb/.cargo/registry/src/index.crates.io-1949cf8c6b5b557f/serde_json-1.0.149/src/read.rs	434	json_parity-b087d404a70eff21	/tmp/skv15-p1/profiles-interactive/p1c/mode3_json_probes__mesh.json.gz
p1c_json_probes	mesh	10	2.21	49	2220	<serde_json::read::SliceRead as serde_json::read::Read>::next	/Users/mkbabb/.cargo/registry/src/index.crates.io-1949cf8c6b5b557f/serde_json-1.0.149/src/read.rs	548	json_parity-b087d404a70eff21	/tmp/skv15-p1/profiles-interactive/p1c/mode3_json_probes__mesh.json.gz
p1c_json_probes	mesh	11	2.16	48	2220	<runtime::generated_json::value::JsonValue>::to_canonical_string	/Users/mkbabb/Programming/bbnf-lang-skv15-profile-279a60646/skinny/crates/runtime/src/grammars/json/value.rs	90	json_parity-b087d404a70eff21	/tmp/skv15-p1/profiles-interactive/p1c/mode3_json_probes__mesh.json.gz
p1c_json_probes	mesh	12	2.16	48	2220	<alloc::vec::Vec<u8>>::clear	/Users/mkbabb/.rustup/toolchains/nightly-2026-04-11-aarch64-apple-darwin/lib/rustlib/src/rust/library/alloc/src/vec/mod.rs		json_parity-b087d404a70eff21	/tmp/skv15-p1/profiles-interactive/p1c/mode3_json_probes__mesh.json.gz
p1c_json_probes	mesh	13	2.07	46	2220	__open			libsystem_kernel.dylib	/tmp/skv15-p1/profiles-interactive/p1c/mode3_json_probes__mesh.json.gz
p1c_json_probes	mesh	14	1.89	42	2220	<serde_json::read::SliceRead as serde_json::read::Read>::peek	/Users/mkbabb/.cargo/registry/src/index.crates.io-1949cf8c6b5b557f/serde_json-1.0.149/src/read.rs	562	json_parity-b087d404a70eff21	/tmp/skv15-p1/profiles-interactive/p1c/mode3_json_probes__mesh.json.gz
p1c_json_probes	mesh	15	1.85	41	2220	poll			libsystem_kernel.dylib	/tmp/skv15-p1/profiles-interactive/p1c/mode3_json_probes__mesh.json.gz
p1c_json_probes	mesh	16	1.80	40	2220	runtime::generated_json::generated::dispatch_value	/Users/mkbabb/Programming/bbnf-lang-skv15-profile-279a60646/skinny/crates/runtime/src/grammars/json/generated.rs	45	json_parity-b087d404a70eff21	/tmp/skv15-p1/profiles-interactive/p1c/mode3_json_probes__mesh.json.gz
p1c_json_probes	mesh	17	1.67	37	2220	serde_json::de::from_trait::<serde_json::read::SliceRead, alloc::vec::Vec<f64>>	/Users/mkbabb/.cargo/registry/src/index.crates.io-1949cf8c6b5b557f/serde_json-1.0.149/src/de.rs	2503	json_parity-b087d404a70eff21	/tmp/skv15-p1/profiles-interactive/p1c/mode3_json_probes__mesh.json.gz
p1c_json_probes	mesh	18	1.62	36	2220	<&mut sonic_rs::serde::de::Deserializer<sonic_rs::reader::Read> as serde_core::de::Deserializer>::deserialize_any::<bbnf_bench::direct_struct::DigestVisitor>	/Users/mkbabb/.cargo/registry/src/index.crates.io-1949cf8c6b5b557f/sonic-rs-0.5.8/src/serde/de.rs	454	json_parity-b087d404a70eff21	/tmp/skv15-p1/profiles-interactive/p1c/mode3_json_probes__mesh.json.gz
p1c_json_probes	mesh	19	1.58	35	2220	<sonic_rs::util::string::StringBlock<sonic_simd::bits::NeonBits>>::new	/Users/mkbabb/.cargo/registry/src/index.crates.io-1949cf8c6b5b557f/sonic-rs-0.5.8/src/util/string.rs	65	json_parity-b087d404a70eff21	/tmp/skv15-p1/profiles-interactive/p1c/mode3_json_probes__mesh.json.gz
p1c_json_probes	mesh	20	1.40	31	2220	<[u8] as core::cmp::PartialEq>::eq	/Users/mkbabb/.rustup/toolchains/nightly-2026-04-11-aarch64-apple-darwin/lib/rustlib/src/rust/library/core/src/slice/cmp.rs	22	json_parity-b087d404a70eff21	/tmp/skv15-p1/profiles-interactive/p1c/mode3_json_probes__mesh.json.gz
p1c_json_probes	numbers	1	8.32	172	2068	core::str::validations::run_utf8_validation	/rustc/02c7f9bec0fd583160f8bcccb830216023b07bee/library/core/src/str/validations.rs	133	json_parity-b087d404a70eff21	/tmp/skv15-p1/profiles-interactive/p1c/mode3_json_probes__numbers.json.gz
p1c_json_probes	numbers	2	7.45	154	2068	sha2::sha256::soft::sha256_digest_round_x2	/Users/mkbabb/.cargo/registry/src/index.crates.io-1949cf8c6b5b557f/sha2-0.10.9/src/sha256/soft.rs		json_parity-b087d404a70eff21	/tmp/skv15-p1/profiles-interactive/p1c/mode3_json_probes__numbers.json.gz
p1c_json_probes	numbers	3	4.93	102	2068	<bbnf_bench::track2::json::Parser>::parse_value_at	/Users/mkbabb/Programming/bbnf-lang-skv15-profile-279a60646/skinny/crates/bbnf-bench/src/track2/json.rs	55	json_parity-b087d404a70eff21	/tmp/skv15-p1/profiles-interactive/p1c/mode3_json_probes__numbers.json.gz
p1c_json_probes	numbers	4	4.59	95	2068	<&mut serde_json::de::Deserializer<serde_json::read::SliceRead> as serde_core::de::Deserializer>::deserialize_str::<<bbnf_bench::real_typed_struct::DecodedJsonString as serde_core::de::Deserialize>::deserialize::DecodedJsonStringVisitor>	/Users/mkbabb/.cargo/registry/src/index.crates.io-1949cf8c6b5b557f/serde_json-1.0.149/src/de.rs	1539	json_parity-b087d404a70eff21	/tmp/skv15-p1/profiles-interactive/p1c/mode3_json_probes__numbers.json.gz
p1c_json_probes	numbers	5	4.45	92	2068	<core::ptr::non_null::NonNull<u8> as core::cmp::PartialEq>::eq	/Users/mkbabb/.rustup/toolchains/nightly-2026-04-11-aarch64-apple-darwin/lib/rustlib/src/rust/library/core/src/ptr/non_null.rs	1717	json_parity-b087d404a70eff21	/tmp/skv15-p1/profiles-interactive/p1c/mode3_json_probes__numbers.json.gz
p1c_json_probes	numbers	6	4.40	91	2068	_platform_memmove			libsystem_platform.dylib	/tmp/skv15-p1/profiles-interactive/p1c/mode3_json_probes__numbers.json.gz
p1c_json_probes	numbers	7	4.16	86	2068	<alloc::vec::Vec<u32>>::as_slice	/Users/mkbabb/.rustup/toolchains/nightly-2026-04-11-aarch64-apple-darwin/lib/rustlib/src/rust/library/alloc/src/vec/mod.rs	1840	json_parity-b087d404a70eff21	/tmp/skv15-p1/profiles-interactive/p1c/mode3_json_probes__numbers.json.gz
p1c_json_probes	numbers	8	3.82	79	2068	runtime::generated_json::view::string_body_range	/Users/mkbabb/Programming/bbnf-lang-skv15-profile-279a60646/skinny/crates/runtime/src/grammars/json/view.rs	384	json_parity-b087d404a70eff21	/tmp/skv15-p1/profiles-interactive/p1c/mode3_json_probes__numbers.json.gz
p1c_json_probes	numbers	9	2.76	57	2068	poll			libsystem_kernel.dylib	/tmp/skv15-p1/profiles-interactive/p1c/mode3_json_probes__numbers.json.gz
p1c_json_probes	numbers	10	2.42	50	2068	<serde_json::read::SliceRead>::skip_to_escape	/Users/mkbabb/.cargo/registry/src/index.crates.io-1949cf8c6b5b557f/serde_json-1.0.149/src/read.rs	434	json_parity-b087d404a70eff21	/tmp/skv15-p1/profiles-interactive/p1c/mode3_json_probes__numbers.json.gz
p1c_json_probes	numbers	11	2.42	50	2068	<runtime::generated_json::value::JsonValue>::to_canonical_string	/Users/mkbabb/Programming/bbnf-lang-skv15-profile-279a60646/skinny/crates/runtime/src/grammars/json/value.rs	90	json_parity-b087d404a70eff21	/tmp/skv15-p1/profiles-interactive/p1c/mode3_json_probes__numbers.json.gz
p1c_json_probes	numbers	12	2.27	47	2068	<serde_json::read::SliceRead as serde_json::read::Read>::next	/Users/mkbabb/.cargo/registry/src/index.crates.io-1949cf8c6b5b557f/serde_json-1.0.149/src/read.rs	548	json_parity-b087d404a70eff21	/tmp/skv15-p1/profiles-interactive/p1c/mode3_json_probes__numbers.json.gz
p1c_json_probes	numbers	13	2.22	46	2068	<serde_json::de::Deserializer<serde_json::read::SliceRead>>::ignore_value	/Users/mkbabb/.cargo/registry/src/index.crates.io-1949cf8c6b5b557f/serde_json-1.0.149/src/read.rs		json_parity-b087d404a70eff21	/tmp/skv15-p1/profiles-interactive/p1c/mode3_json_probes__numbers.json.gz
p1c_json_probes	numbers	14	1.89	39	2068	serde_json::de::from_trait::<serde_json::read::SliceRead, alloc::vec::Vec<f64>>	/Users/mkbabb/.cargo/registry/src/index.crates.io-1949cf8c6b5b557f/serde_json-1.0.149/src/de.rs	2503	json_parity-b087d404a70eff21	/tmp/skv15-p1/profiles-interactive/p1c/mode3_json_probes__numbers.json.gz
p1c_json_probes	numbers	15	1.74	36	2068	runtime::generated_json::generated::dispatch_value	/Users/mkbabb/Programming/bbnf-lang-skv15-profile-279a60646/skinny/crates/runtime/src/grammars/json/generated.rs	45	json_parity-b087d404a70eff21	/tmp/skv15-p1/profiles-interactive/p1c/mode3_json_probes__numbers.json.gz
p1c_json_probes	numbers	16	1.69	35	2068	<usize>::checked_sub	/Users/mkbabb/.rustup/toolchains/nightly-2026-04-11-aarch64-apple-darwin/lib/rustlib/src/rust/library/core/src/num/uint_macros.rs	977	json_parity-b087d404a70eff21	/tmp/skv15-p1/profiles-interactive/p1c/mode3_json_probes__numbers.json.gz
p1c_json_probes	numbers	17	1.64	34	2068	<&mut sonic_rs::serde::de::Deserializer<sonic_rs::reader::Read> as serde_core::de::Deserializer>::deserialize_any::<bbnf_bench::direct_struct::DigestVisitor>	/Users/mkbabb/.cargo/registry/src/index.crates.io-1949cf8c6b5b557f/sonic-rs-0.5.8/src/serde/de.rs	454	json_parity-b087d404a70eff21	/tmp/skv15-p1/profiles-interactive/p1c/mode3_json_probes__numbers.json.gz
p1c_json_probes	numbers	18	1.60	33	2068	__open			libsystem_kernel.dylib	/tmp/skv15-p1/profiles-interactive/p1c/mode3_json_probes__numbers.json.gz
p1c_json_probes	numbers	19	1.60	33	2068	runtime::generated_json::generated::parse_object_value_at_direct::<bbnf_bench::direct_struct::JsonDigestSink>	/Users/mkbabb/Programming/bbnf-lang-skv15-profile-279a60646/skinny/crates/runtime/src/grammars/json/generated.rs	829	json_parity-b087d404a70eff21	/tmp/skv15-p1/profiles-interactive/p1c/mode3_json_probes__numbers.json.gz
p1c_json_probes	numbers	20	1.55	32	2068	<alloc::vec::Vec<u8>>::set_len	/Users/mkbabb/.rustup/toolchains/nightly-2026-04-11-aarch64-apple-darwin/lib/rustlib/src/rust/library/alloc/src/vec/mod.rs	2194	json_parity-b087d404a70eff21	/tmp/skv15-p1/profiles-interactive/p1c/mode3_json_probes__numbers.json.gz
p1c_json_probes	random	1	9.49	203	2140	core::str::validations::run_utf8_validation	/rustc/02c7f9bec0fd583160f8bcccb830216023b07bee/library/core/src/str/validations.rs	133	json_parity-b087d404a70eff21	/tmp/skv15-p1/profiles-interactive/p1c/mode3_json_probes__random.json.gz
p1c_json_probes	random	2	5.56	119	2140	<alloc::vec::Vec<u32>>::as_slice	/Users/mkbabb/.rustup/toolchains/nightly-2026-04-11-aarch64-apple-darwin/lib/rustlib/src/rust/library/alloc/src/vec/mod.rs	1840	json_parity-b087d404a70eff21	/tmp/skv15-p1/profiles-interactive/p1c/mode3_json_probes__random.json.gz
p1c_json_probes	random	3	5.47	117	2140	<u32>::wrapping_add	/Users/mkbabb/.rustup/toolchains/nightly-2026-04-11-aarch64-apple-darwin/lib/rustlib/src/rust/library/core/src/num/uint_macros.rs	2511	json_parity-b087d404a70eff21	/tmp/skv15-p1/profiles-interactive/p1c/mode3_json_probes__random.json.gz
p1c_json_probes	random	4	5.28	113	2140	<bbnf_bench::track2::json::Parser>::parse_value_at	/Users/mkbabb/Programming/bbnf-lang-skv15-profile-279a60646/skinny/crates/bbnf-bench/src/track2/json.rs	55	json_parity-b087d404a70eff21	/tmp/skv15-p1/profiles-interactive/p1c/mode3_json_probes__random.json.gz
p1c_json_probes	random	5	4.91	105	2140	<core::ptr::non_null::NonNull<u8> as core::cmp::PartialEq>::eq	/Users/mkbabb/.rustup/toolchains/nightly-2026-04-11-aarch64-apple-darwin/lib/rustlib/src/rust/library/core/src/ptr/non_null.rs	1717	json_parity-b087d404a70eff21	/tmp/skv15-p1/profiles-interactive/p1c/mode3_json_probes__random.json.gz
p1c_json_probes	random	6	4.53	97	2140	runtime::generated_json::view::string_body_range	/Users/mkbabb/Programming/bbnf-lang-skv15-profile-279a60646/skinny/crates/runtime/src/grammars/json/view.rs	384	json_parity-b087d404a70eff21	/tmp/skv15-p1/profiles-interactive/p1c/mode3_json_probes__random.json.gz
p1c_json_probes	random	7	4.30	92	2140	<&mut serde_json::de::Deserializer<serde_json::read::SliceRead> as serde_core::de::Deserializer>::deserialize_str::<<bbnf_bench::real_typed_struct::DecodedJsonString as serde_core::de::Deserialize>::deserialize::DecodedJsonStringVisitor>	/Users/mkbabb/.cargo/registry/src/index.crates.io-1949cf8c6b5b557f/serde_json-1.0.149/src/de.rs	1539	json_parity-b087d404a70eff21	/tmp/skv15-p1/profiles-interactive/p1c/mode3_json_probes__random.json.gz
p1c_json_probes	random	8	4.16	89	2140	_platform_memmove			libsystem_platform.dylib	/tmp/skv15-p1/profiles-interactive/p1c/mode3_json_probes__random.json.gz
p1c_json_probes	random	9	2.99	64	2140	<serde_json::read::SliceRead as serde_json::read::Read>::next	/Users/mkbabb/.cargo/registry/src/index.crates.io-1949cf8c6b5b557f/serde_json-1.0.149/src/read.rs	548	json_parity-b087d404a70eff21	/tmp/skv15-p1/profiles-interactive/p1c/mode3_json_probes__random.json.gz
p1c_json_probes	random	10	2.62	56	2140	<serde_json::read::SliceRead>::skip_to_escape	/Users/mkbabb/.cargo/registry/src/index.crates.io-1949cf8c6b5b557f/serde_json-1.0.149/src/read.rs	434	json_parity-b087d404a70eff21	/tmp/skv15-p1/profiles-interactive/p1c/mode3_json_probes__random.json.gz
p1c_json_probes	random	11	2.52	54	2140	<sonic_rs::reader::Read as sonic_rs::reader::Reader>::peek	/Users/mkbabb/.cargo/registry/src/index.crates.io-1949cf8c6b5b557f/sonic-rs-0.5.8/src/reader.rs	205	json_parity-b087d404a70eff21	/tmp/skv15-p1/profiles-interactive/p1c/mode3_json_probes__random.json.gz
p1c_json_probes	random	12	2.20	47	2140	<serde_json::read::SliceRead as serde_json::read::Read>::peek	/Users/mkbabb/.cargo/registry/src/index.crates.io-1949cf8c6b5b557f/serde_json-1.0.149/src/read.rs	562	json_parity-b087d404a70eff21	/tmp/skv15-p1/profiles-interactive/p1c/mode3_json_probes__random.json.gz
p1c_json_probes	random	13	2.20	47	2140	<runtime::generated_json::value::JsonValue>::to_canonical_string	/Users/mkbabb/Programming/bbnf-lang-skv15-profile-279a60646/skinny/crates/runtime/src/grammars/json/value.rs	91	json_parity-b087d404a70eff21	/tmp/skv15-p1/profiles-interactive/p1c/mode3_json_probes__random.json.gz
p1c_json_probes	random	14	2.01	43	2140	<sonic_rs::reader::PinnedInput>::as_ptr	/Users/mkbabb/.cargo/registry/src/index.crates.io-1949cf8c6b5b557f/sonic-rs-0.5.8/src/reader.rs	89	json_parity-b087d404a70eff21	/tmp/skv15-p1/profiles-interactive/p1c/mode3_json_probes__random.json.gz
p1c_json_probes	random	15	1.92	41	2140	__open			libsystem_kernel.dylib	/tmp/skv15-p1/profiles-interactive/p1c/mode3_json_probes__random.json.gz
p1c_json_probes	random	16	1.92	41	2140	poll			libsystem_kernel.dylib	/tmp/skv15-p1/profiles-interactive/p1c/mode3_json_probes__random.json.gz
p1c_json_probes	random	17	1.82	39	2140	runtime::generated_json::generated::dispatch_value	/Users/mkbabb/Programming/bbnf-lang-skv15-profile-279a60646/skinny/crates/runtime/src/grammars/json/generated.rs	46	json_parity-b087d404a70eff21	/tmp/skv15-p1/profiles-interactive/p1c/mode3_json_probes__random.json.gz
p1c_json_probes	random	18	1.64	35	2140	<mimalloc::MiMalloc as core::alloc::global::GlobalAlloc>::alloc	/Users/mkbabb/.cargo/registry/src/index.crates.io-1949cf8c6b5b557f/mimalloc-0.1.50/src/lib.rs	51	json_parity-b087d404a70eff21	/tmp/skv15-p1/profiles-interactive/p1c/mode3_json_probes__random.json.gz
p1c_json_probes	random	19	1.59	34	2140	serde_json::de::from_trait::<serde_json::read::SliceRead, alloc::vec::Vec<f64>>	/Users/mkbabb/.cargo/registry/src/index.crates.io-1949cf8c6b5b557f/serde_json-1.0.149/src/de.rs	2503	json_parity-b087d404a70eff21	/tmp/skv15-p1/profiles-interactive/p1c/mode3_json_probes__random.json.gz
p1c_json_probes	random	20	1.59	34	2140	<sonic_rs::util::string::StringBlock<sonic_simd::bits::NeonBits>>::new	/Users/mkbabb/.cargo/registry/src/index.crates.io-1949cf8c6b5b557f/sonic-rs-0.5.8/src/util/string.rs	65	json_parity-b087d404a70eff21	/tmp/skv15-p1/profiles-interactive/p1c/mode3_json_probes__random.json.gz
p1c_json_probes	twitter	1	8.67	179	2064	core::str::validations::run_utf8_validation	/rustc/02c7f9bec0fd583160f8bcccb830216023b07bee/library/core/src/str/validations.rs	133	json_parity-b087d404a70eff21	/tmp/skv15-p1/profiles-interactive/p1c/mode3_json_probes__twitter.json.gz
p1c_json_probes	twitter	2	6.49	134	2064	sha2::sha256::compress256	/Users/mkbabb/.cargo/registry/src/index.crates.io-1949cf8c6b5b557f/sha2-0.10.9/src/sha256.rs	37	json_parity-b087d404a70eff21	/tmp/skv15-p1/profiles-interactive/p1c/mode3_json_probes__twitter.json.gz
p1c_json_probes	twitter	3	4.99	103	2064	<u64>::wrapping_add	/Users/mkbabb/.rustup/toolchains/nightly-2026-04-11-aarch64-apple-darwin/lib/rustlib/src/rust/library/core/src/num/uint_macros.rs	2511	json_parity-b087d404a70eff21	/tmp/skv15-p1/profiles-interactive/p1c/mode3_json_probes__twitter.json.gz
p1c_json_probes	twitter	4	4.84	100	2064	<alloc::vec::Vec<u32>>::as_slice	/Users/mkbabb/.rustup/toolchains/nightly-2026-04-11-aarch64-apple-darwin/lib/rustlib/src/rust/library/alloc/src/vec/mod.rs	1840	json_parity-b087d404a70eff21	/tmp/skv15-p1/profiles-interactive/p1c/mode3_json_probes__twitter.json.gz
p1c_json_probes	twitter	5	4.65	96	2064	<bbnf_bench::track2::json::Parser>::parse_value_at	/Users/mkbabb/Programming/bbnf-lang-skv15-profile-279a60646/skinny/crates/bbnf-bench/src/track2/json.rs	55	json_parity-b087d404a70eff21	/tmp/skv15-p1/profiles-interactive/p1c/mode3_json_probes__twitter.json.gz
p1c_json_probes	twitter	6	4.36	90	2064	<serde_json::read::SliceRead as serde_json::read::Read>::peek	/Users/mkbabb/.cargo/registry/src/index.crates.io-1949cf8c6b5b557f/serde_json-1.0.149/src/read.rs	562	json_parity-b087d404a70eff21	/tmp/skv15-p1/profiles-interactive/p1c/mode3_json_probes__twitter.json.gz
p1c_json_probes	twitter	7	3.68	76	2064	runtime::generated_json::view::string_body_range	/Users/mkbabb/Programming/bbnf-lang-skv15-profile-279a60646/skinny/crates/runtime/src/grammars/json/view.rs	384	json_parity-b087d404a70eff21	/tmp/skv15-p1/profiles-interactive/p1c/mode3_json_probes__twitter.json.gz
p1c_json_probes	twitter	8	3.49	72	2064	_platform_memmove			libsystem_platform.dylib	/tmp/skv15-p1/profiles-interactive/p1c/mode3_json_probes__twitter.json.gz
p1c_json_probes	twitter	9	3.00	62	2064	parse_that_regex::skip_ascii_whitespace	/Users/mkbabb/Programming/bbnf-lang-skv15-profile-279a60646/skinny/crates/parse-that-regex/src/lib.rs	121	json_parity-b087d404a70eff21	/tmp/skv15-p1/profiles-interactive/p1c/mode3_json_probes__twitter.json.gz
p1c_json_probes	twitter	10	2.76	57	2064	<serde_json::read::SliceRead>::skip_to_escape	/Users/mkbabb/.cargo/registry/src/index.crates.io-1949cf8c6b5b557f/serde_json-1.0.149/src/read.rs	434	json_parity-b087d404a70eff21	/tmp/skv15-p1/profiles-interactive/p1c/mode3_json_probes__twitter.json.gz
p1c_json_probes	twitter	11	2.18	45	2064	<alloc::vec::Vec<u8>>::clear	/Users/mkbabb/.rustup/toolchains/nightly-2026-04-11-aarch64-apple-darwin/lib/rustlib/src/rust/library/alloc/src/vec/mod.rs		json_parity-b087d404a70eff21	/tmp/skv15-p1/profiles-interactive/p1c/mode3_json_probes__twitter.json.gz
p1c_json_probes	twitter	12	2.08	43	2064	poll			libsystem_kernel.dylib	/tmp/skv15-p1/profiles-interactive/p1c/mode3_json_probes__twitter.json.gz
p1c_json_probes	twitter	13	1.89	39	2064	<serde_json::read::SliceRead as serde_json::read::Read>::next	/Users/mkbabb/.cargo/registry/src/index.crates.io-1949cf8c6b5b557f/serde_json-1.0.149/src/read.rs	550	json_parity-b087d404a70eff21	/tmp/skv15-p1/profiles-interactive/p1c/mode3_json_probes__twitter.json.gz
p1c_json_probes	twitter	14	1.89	39	2064	<sonic_rs::parser::Parser<sonic_rs::reader::Read>>::skip_space	/Users/mkbabb/.cargo/registry/src/index.crates.io-1949cf8c6b5b557f/sonic-rs-0.5.8/src/parser.rs	1214	json_parity-b087d404a70eff21	/tmp/skv15-p1/profiles-interactive/p1c/mode3_json_probes__twitter.json.gz
p1c_json_probes	twitter	15	1.89	39	2064	<serde_json::read::SliceRead as serde_json::read::Read>::next	/Users/mkbabb/.cargo/registry/src/index.crates.io-1949cf8c6b5b557f/serde_json-1.0.149/src/read.rs	548	json_parity-b087d404a70eff21	/tmp/skv15-p1/profiles-interactive/p1c/mode3_json_probes__twitter.json.gz
p1c_json_probes	twitter	16	1.84	38	2064	serde_json::de::from_trait::<serde_json::read::SliceRead, alloc::vec::Vec<f64>>	/Users/mkbabb/.cargo/registry/src/index.crates.io-1949cf8c6b5b557f/serde_json-1.0.149/src/de.rs	2503	json_parity-b087d404a70eff21	/tmp/skv15-p1/profiles-interactive/p1c/mode3_json_probes__twitter.json.gz
p1c_json_probes	twitter	17	1.79	37	2064	__open			libsystem_kernel.dylib	/tmp/skv15-p1/profiles-interactive/p1c/mode3_json_probes__twitter.json.gz
p1c_json_probes	twitter	18	1.74	36	2064	<runtime::generated_json::value::JsonValue>::to_canonical_string	/Users/mkbabb/Programming/bbnf-lang-skv15-profile-279a60646/skinny/crates/runtime/src/grammars/json/value.rs	90	json_parity-b087d404a70eff21	/tmp/skv15-p1/profiles-interactive/p1c/mode3_json_probes__twitter.json.gz
p1c_json_probes	twitter	19	1.70	35	2064	mkdir			libsystem_kernel.dylib	/tmp/skv15-p1/profiles-interactive/p1c/mode3_json_probes__twitter.json.gz
p1c_json_probes	twitter	20	1.70	35	2064	<usize>::checked_sub	/Users/mkbabb/.rustup/toolchains/nightly-2026-04-11-aarch64-apple-darwin/lib/rustlib/src/rust/library/core/src/num/uint_macros.rs	977	json_parity-b087d404a70eff21	/tmp/skv15-p1/profiles-interactive/p1c/mode3_json_probes__twitter.json.gz
p1c_json_probes	unicode_basic	1	9.42	195	2071	core::str::validations::run_utf8_validation	/rustc/02c7f9bec0fd583160f8bcccb830216023b07bee/library/core/src/str/validations.rs	133	json_parity-b087d404a70eff21	/tmp/skv15-p1/profiles-interactive/p1c/mode3_json_probes__unicode_basic.json.gz
p1c_json_probes	unicode_basic	2	7.87	163	2071	sha2::sha256::soft::sha256_digest_round_x2	/Users/mkbabb/.cargo/registry/src/index.crates.io-1949cf8c6b5b557f/sha2-0.10.9/src/sha256/soft.rs	87	json_parity-b087d404a70eff21	/tmp/skv15-p1/profiles-interactive/p1c/mode3_json_probes__unicode_basic.json.gz
p1c_json_probes	unicode_basic	3	6.57	136	2071	<serde_json::read::SliceRead as serde_json::read::Read>::peek	/Users/mkbabb/.cargo/registry/src/index.crates.io-1949cf8c6b5b557f/serde_json-1.0.149/src/read.rs	562	json_parity-b087d404a70eff21	/tmp/skv15-p1/profiles-interactive/p1c/mode3_json_probes__unicode_basic.json.gz
p1c_json_probes	unicode_basic	4	4.88	101	2071	<core::ptr::non_null::NonNull<u8> as core::cmp::PartialEq>::eq	/Users/mkbabb/.rustup/toolchains/nightly-2026-04-11-aarch64-apple-darwin/lib/rustlib/src/rust/library/core/src/ptr/non_null.rs	1717	json_parity-b087d404a70eff21	/tmp/skv15-p1/profiles-interactive/p1c/mode3_json_probes__unicode_basic.json.gz
p1c_json_probes	unicode_basic	5	4.49	93	2071	<bbnf_bench::track2::json::Parser>::parse_value_at	/Users/mkbabb/Programming/bbnf-lang-skv15-profile-279a60646/skinny/crates/bbnf-bench/src/track2/json.rs	55	json_parity-b087d404a70eff21	/tmp/skv15-p1/profiles-interactive/p1c/mode3_json_probes__unicode_basic.json.gz
p1c_json_probes	unicode_basic	6	4.49	93	2071	<alloc::vec::Vec<u32>>::as_slice	/Users/mkbabb/.rustup/toolchains/nightly-2026-04-11-aarch64-apple-darwin/lib/rustlib/src/rust/library/alloc/src/vec/mod.rs	1840	json_parity-b087d404a70eff21	/tmp/skv15-p1/profiles-interactive/p1c/mode3_json_probes__unicode_basic.json.gz
p1c_json_probes	unicode_basic	7	4.01	83	2071	_platform_memmove			libsystem_platform.dylib	/tmp/skv15-p1/profiles-interactive/p1c/mode3_json_probes__unicode_basic.json.gz
p1c_json_probes	unicode_basic	8	3.86	80	2071	runtime::generated_json::view::string_body_range	/Users/mkbabb/Programming/bbnf-lang-skv15-profile-279a60646/skinny/crates/runtime/src/grammars/json/view.rs	384	json_parity-b087d404a70eff21	/tmp/skv15-p1/profiles-interactive/p1c/mode3_json_probes__unicode_basic.json.gz
p1c_json_probes	unicode_basic	9	2.66	55	2071	<serde_json::read::SliceRead>::skip_to_escape	/Users/mkbabb/.cargo/registry/src/index.crates.io-1949cf8c6b5b557f/serde_json-1.0.149/src/read.rs	434	json_parity-b087d404a70eff21	/tmp/skv15-p1/profiles-interactive/p1c/mode3_json_probes__unicode_basic.json.gz
p1c_json_probes	unicode_basic	10	2.37	49	2071	poll			libsystem_kernel.dylib	/tmp/skv15-p1/profiles-interactive/p1c/mode3_json_probes__unicode_basic.json.gz
p1c_json_probes	unicode_basic	11	1.98	41	2071	<mimalloc::MiMalloc as core::alloc::global::GlobalAlloc>::alloc	/Users/mkbabb/.cargo/registry/src/index.crates.io-1949cf8c6b5b557f/mimalloc-0.1.50/src/lib.rs	51	json_parity-b087d404a70eff21	/tmp/skv15-p1/profiles-interactive/p1c/mode3_json_probes__unicode_basic.json.gz
p1c_json_probes	unicode_basic	12	1.74	36	2071	parse_that_regex::skip_ascii_whitespace	/Users/mkbabb/Programming/bbnf-lang-skv15-profile-279a60646/skinny/crates/parse-that-regex/src/lib.rs	121	json_parity-b087d404a70eff21	/tmp/skv15-p1/profiles-interactive/p1c/mode3_json_probes__unicode_basic.json.gz
p1c_json_probes	unicode_basic	13	1.69	35	2071	__open			libsystem_kernel.dylib	/tmp/skv15-p1/profiles-interactive/p1c/mode3_json_probes__unicode_basic.json.gz
p1c_json_probes	unicode_basic	14	1.69	35	2071	runtime::generated_json::generated::dispatch_value	/Users/mkbabb/Programming/bbnf-lang-skv15-profile-279a60646/skinny/crates/runtime/src/grammars/json/generated.rs	45	json_parity-b087d404a70eff21	/tmp/skv15-p1/profiles-interactive/p1c/mode3_json_probes__unicode_basic.json.gz
p1c_json_probes	unicode_basic	15	1.64	34	2071	<runtime::generated_json::value::JsonValue>::to_canonical_string	/Users/mkbabb/Programming/bbnf-lang-skv15-profile-279a60646/skinny/crates/runtime/src/grammars/json/value.rs	90	json_parity-b087d404a70eff21	/tmp/skv15-p1/profiles-interactive/p1c/mode3_json_probes__unicode_basic.json.gz
